some statistics on the price of rice grouped by (day,year)

library(plyr)

> ddply(d, as.character(list('year','day','product')), function(x)data.frame(mean=mean(x$price),stdev=sd(x$price)) )
     year  day product      mean     stdev
2751 2012  195    Rice 1353.3421  331.381080
2752 2012  196    Rice 1269.6522  314.341969
2753 2012  197    Rice 1289.3500  326.835429
2754 2012  198    Rice 1379.1220  329.562452
2755 2012  199    Rice 1365.4146  354.113892
2756 2012  200    Rice 1384.1136  375.573621
2757 2012  201    Rice 1318.3077  378.587274
2758 2012  202    Rice 1345.7250  354.451254
2759 2012  203    Rice 1426.2500  375.664143
2760 2012  204    Rice 1244.5000  324.426879
2761 2012  205    Rice 1371.4865  339.517928
2762 2012  206    Rice 1392.4872  374.369496
2763 2012  207    Rice 1375.4250  334.248479
2764 2012  208    Rice 1406.8250  379.768545
2765 2012  209    Rice 1358.6000  351.760296
2766 2012  210    Rice 1482.1154  370.463313
2767 2012  211    Rice 1334.6875  309.795141
2768 2012  212    Rice 1363.3590  362.801126
2769 2012  213    Rice 1383.0571  380.253858
2770 2012  214    Rice 1421.2955  359.291265
2771 2012  215    Rice 1375.6667  347.982665
2772 2012  216    Rice 1396.5143  341.187233
2773 2012  217    Rice 1419.5333  357.149223
2774 2012  218    Rice 1308.3684  259.875229
2775 2012  219    Rice 1361.6829  319.804662
2776 2012  220    Rice 1429.3721  353.990585
2777 2012  221    Rice 1391.6977  323.040801
2778 2012  222    Rice 1419.8158  355.815839
2779 2012  223    Rice 1373.0833  331.828215
2780 2012  224    Rice 1373.7727  321.913761
2781 2012  225    Rice 1336.5000  272.410964
2782 2012  226    Rice 1388.3590  336.511945
2783 2012  227    Rice 1429.0732  330.873721
2784 2012  228    Rice 1393.1000  280.601966
2785 2012  229    Rice 1425.8043  343.431159
2786 2012  230    Rice 1409.3077  327.759150
2787 2012  231    Rice 1390.6429  349.710803
2788 2012  232    Rice 1353.5333  205.687998
2789 2012  233    Rice 1343.8077  284.571259
2790 2012  234    Rice 1399.2368  321.090745
2791 2012  235    Rice 1404.6136  326.322370
2792 2012  236    Rice 1441.3864  363.337259
2793 2012  237    Rice 1415.0556  325.516201
2794 2012  238    Rice 1446.0385  327.472195
2795 2012  239    Rice 1374.5294  250.666890
2796 2012  240    Rice 1401.5278  351.140549
2797 2012  241    Rice 1377.1316  337.680256
2798 2012  242    Rice 1380.1429  354.437347
2799 2012  243    Rice 1378.0698  358.290079
2800 2012  244    Rice 1430.3590  368.773107
2801 2012  245    Rice 1460.8824  357.527940
2802 2012  246    Rice 1353.3750  219.010768
2803 2012  247    Rice 1411.7727  339.005925
2804 2012  248    Rice 1394.7391  369.223114
2805 2012  249    Rice 1394.4211  334.988231
2806 2012  250    Rice 1361.4468  352.037659
2807 2012  251    Rice 1401.3810  362.449859
2808 2012  252    Rice 1357.0833  293.959464
2809 2012  253    Rice 1337.0588  256.406043
2810 2012  254    Rice 1375.5122  371.780252
2811 2012  255    Rice 1417.9189  361.212417
2812 2012  256    Rice 1425.7174  363.367317
2813 2012  257    Rice 1423.5116  332.071591
2814 2012  258    Rice 1399.4390  367.943613
2815 2012  259    Rice 1427.8125  357.604615
2816 2012  260    Rice 1412.3889  265.269705
2817 2012  261    Rice 1423.5946  328.318313
2818 2012  262    Rice 1413.7568  339.752721
2819 2012  263    Rice 1354.4474  329.095870
2820 2012  264    Rice 1420.1818  310.028361
2821 2012  265    Rice 1453.7632  351.762853
2822 2012  266    Rice 1478.8667  365.581326
2823 2012  267    Rice 1340.7222  263.924634
2824 2012  268    Rice 1428.7692  380.633161
2825 2012  269    Rice 1419.3714  343.742472
2826 2012  270    Rice 1401.6098  361.404336
2827 2012  271    Rice 1421.9545  378.027620
2828 2012  272    Rice 1435.4474  376.994494
2829 2012  273    Rice 1409.8000  379.284208
2830 2012  274    Rice 1351.2308  306.922399
2831 2012  275    Rice 1428.2609  345.371841
2832 2012  276    Rice 1332.8333  309.681136
2833 2012  277    Rice 1432.4762  346.460587
2834 2012  278    Rice 1424.8837  341.544058
2835 2012  279    Rice 1423.4634  376.049671
2836 2012  280    Rice 1399.0345  376.244078
2837 2012  281    Rice 1352.0000  290.822755
2838 2012  282    Rice 1433.2439  357.991954
2839 2012  283    Rice 1412.0513  365.821782
2840 2012  284    Rice 1395.6000  364.550148
2841 2012  285    Rice 1462.8750  338.100363
2842 2012  286    Rice 1436.1351  373.550618
2843 2012  287    Rice 1364.4545  332.720350
2844 2012  288    Rice 1419.1429  331.525909
2845 2012  289    Rice 1368.8667  318.897858
2846 2012  290    Rice 1390.1892  374.234911
2847 2012  291    Rice 1436.1250  343.833009
2848 2012  292    Rice 1451.3488  358.961126
2849 2012  293    Rice 1427.0000  392.116414
2850 2012  294    Rice 1473.3103  388.071432
2851 2012  295    Rice 1494.0000  290.472294
2852 2012  296    Rice 1617.2353  322.634377
2853 2012  297    Rice 1586.4444  263.427937
2854 2012  298    Rice 1516.3333  306.396752
2855 2012  299    Rice 1602.9655  351.484554
2856 2012  300    Rice 1555.8214  406.817372
2857 2012  301    Rice 1564.5000  306.432247
2858 2012  302    Rice 1474.3000  303.477640
2859 2012  303    Rice 1491.5000  341.950366
2860 2012  304    Rice 1459.6579  381.694110
2861 2012  305    Rice 1467.6429  379.185058
2862 2012  306    Rice 1383.4054  328.538553
2863 2012  307    Rice 1473.7857  345.730794
2864 2012  308    Rice 1517.3333  331.529945
2865 2012  309    Rice 1462.6429  255.107099
2866 2012  310    Rice 1500.1500  345.933931
2867 2012  311    Rice 1557.7941  334.036269
2868 2012  312    Rice 1487.4103  357.302814
2869 2012  313    Rice 1460.8049  341.427534
2870 2012  314    Rice 1448.0000  354.642035
2871 2012  315    Rice 1438.8696  334.564072
2872 2012  316    Rice 1563.4118  477.501055
2873 2012  317    Rice 1361.4444  322.024286
2874 2012  318    Rice 1536.3889  381.332669
2875 2012  319    Rice 1457.5667  345.060883
2876 2012  320    Rice 1470.7500  358.292931
2877 2012  321    Rice 1454.1316  375.038100
2878 2012  322    Rice 1511.5333  371.392601
2879 2012  323    Rice 1445.0000  314.406156
2880 2012  324    Rice 1485.1111  352.325400
2881 2012  325    Rice 1455.0968  363.404124
2882 2012  326    Rice 1427.4211  400.716293
2883 2012  327    Rice 1437.0513  328.644180
2884 2012  328    Rice 1482.3429  363.277397
2885 2012  329    Rice 1514.5000  378.437284
2886 2012  330    Rice 1363.9375  292.212587
2887 2012  331    Rice 1470.6579  354.176950
2888 2012  332    Rice 1414.8108  385.708355
2889 2012  333    Rice 1486.4615  363.990794
2890 2012  334    Rice 1441.0976  356.345395
2891 2012  335    Rice 1488.2353  383.848696
2892 2012  336    Rice 1403.3214  306.039220
2893 2012  337    Rice 1485.4118  308.200231
2894 2012  338    Rice 1463.6053  345.229226
2895 2012  339    Rice 1439.5122  371.643453
2896 2012  340    Rice 1452.2619  341.008766
2897 2012  341    Rice 1420.8636  361.336125
2898 2012  342    Rice 1442.0278  354.418194
2899 2012  343    Rice 1422.6522  333.959797
2900 2012  344    Rice 1450.8125  307.707701
2901 2012  345    Rice 1427.0732  358.225585
2902 2012  346    Rice 1416.7500  409.029400
2903 2012  347    Rice 1449.2000  417.023900
2904 2012  348    Rice 1423.3488  402.376327
2905 2012  349    Rice 1443.3030  425.180806
2906 2012  350    Rice 1521.9375  352.666793
2907 2012  351    Rice 1415.8000  284.298184
2908 2012  352    Rice 1444.4634  340.790852
2909 2012  353    Rice 1491.8611  337.132204
2910 2012  354    Rice 1482.4615  334.844099
2911 2012  355    Rice 1430.4250  447.808045
2912 2012  356    Rice 1486.1351  337.901544
2913 2012  357    Rice 1526.2414  362.267034
2914 2012  358    Rice 1504.7333  326.898732
2915 2012  359    Rice 1467.1053  332.212224
2916 2012  360    Rice 1424.2222  323.196090
2917 2012  361    Rice 1424.2368  398.405229
2918 2012  362    Rice 1444.2286  343.661349
2919 2012  363    Rice 1474.2353  347.259056
2920 2012  364    Rice 1450.0385  443.044782
2921 2012  365    Rice 1452.4667  308.401146
2922 2012  366    Rice 1441.2000  336.937260
2923 2013    1    Rice 1472.6667  332.110739
2924 2013    2    Rice 1485.9333  384.438930
2925 2013    3    Rice 1486.3529  338.234264
2926 2013    4    Rice 1488.0571  342.553812
2927 2013    5    Rice 1493.8065  367.525094
2928 2013    6    Rice 1451.4118  296.873302
2929 2013    7    Rice 1425.6585  366.571863
2930 2013    8    Rice 1483.7778  327.721233
2931 2013    9    Rice 1508.4750  324.771240
2932 2013   10    Rice 1447.5250  368.051556
2933 2013   11    Rice 1427.6176  377.811803
2934 2013   12    Rice 1442.4400  328.532606
2935 2013   13    Rice 1455.9286  235.338533
2936 2013   14    Rice 1384.0000  259.703998
2937 2013   15    Rice 1521.1379  339.245141
2938 2013   16    Rice 1489.8684  375.898647
2939 2013   17    Rice 1499.7750  346.869627
2940 2013   18    Rice 1456.7941  325.583558
2941 2013   19    Rice 1549.0333  357.255485
2942 2013   20    Rice 1368.6667  246.727061
2943 2013   21    Rice 1482.8919  343.250296
2944 2013   22    Rice 1498.3714  398.373759
2945 2013   23    Rice 1531.5000  358.386164
2946 2013   24    Rice 1486.9697  352.719833
2947 2013   25    Rice 1364.2105  278.563892
2948 2013   26    Rice 1345.9286  266.977517
2949 2013   27    Rice 1417.0909  285.790642
2950 2013   28    Rice 1508.1081  348.174029
2951 2013   29    Rice 1505.3125  360.221745
2952 2013   30    Rice 1535.5135  358.904245
2953 2013   31    Rice 1508.5278  370.599166
2954 2013   32    Rice 1482.5429  337.643420
2955 2013   33    Rice 1569.0714  365.167737
2956 2013   34    Rice 1516.6154  225.723850
2957 2013   35    Rice 1566.1212  364.863395
2958 2013   36    Rice 1502.1000  341.489269
2959 2013   37    Rice 1539.2000  355.159434
2960 2013   38    Rice 1512.1316  329.850103
2961 2013   39    Rice 1538.2571  357.458294
2962 2013   40    Rice 1445.0000  313.790301
2963 2013   41    Rice 1507.6000  297.389788
2964 2013   42    Rice 1556.9429  346.893096
2965 2013   43    Rice 1514.3103  374.101791
2966 2013   44    Rice 1541.0857  326.943364
2967 2013   45    Rice 1547.7838  331.853560
2968 2013   46    Rice 1636.9000  403.134678
2969 2013   47    Rice 1594.0000  360.586675
2970 2013   48    Rice 1495.5294  288.132590
2971 2013   49    Rice 1521.4722  321.753720
2972 2013   50    Rice 1543.5152  349.228536
2973 2013   51    Rice 1518.3448  361.981874
2974 2013   52    Rice 1557.6471  344.437872
2975 2013   53    Rice 1570.7429  345.768653
2976 2013   54    Rice 1582.0417  384.795652
2977 2013   55    Rice 1497.5833  282.712658
2978 2013   56    Rice 1505.9333  341.224765
2979 2013   57    Rice 1559.7419  358.472125
2980 2013   58    Rice 1550.8529  334.233101
2981 2013   59    Rice 1576.9474  369.298528
2982 2013   60    Rice 1571.8611  349.334236
2983 2013   61    Rice 1585.1154  355.737693
2984 2013   62    Rice 1653.9286  483.147129
2985 2013   63    Rice 1544.2424  333.708146
2986 2013   64    Rice 1600.1935  348.481986
2987 2013   65    Rice 1582.0286  357.367951
2988 2013   66    Rice 1497.2581  318.386031
2989 2013   67    Rice 1564.7297  358.634033
2990 2013   68    Rice 1574.5000  310.051048
2991 2013   69    Rice 1456.9412  264.560832
2992 2013   70    Rice 1537.0286  338.665590
2993 2013   71    Rice 1509.4839  405.923053
2994 2013   72    Rice 1591.9394  352.566744
2995 2013   73    Rice 1537.4091  363.259297
2996 2013   74    Rice 1567.4737  355.249645
2997 2013   75    Rice 1532.5161  407.492893
2998 2013   76    Rice 1531.8125  294.931906
2999 2013   77    Rice 1557.2051  340.590059
3000 2013   78    Rice 1568.7778  331.042173
3001 2013   79    Rice 1561.4167  341.264152
3002 2013   80    Rice 1556.6471  331.942938
3003 2013   81    Rice 1547.9167  335.457758
3004 2013   82    Rice 1572.4231  363.223256
3005 2013   83    Rice 1504.9444  292.583517
3006 2013   84    Rice 1584.0833  351.457161
3007 2013   85    Rice 1538.2963  330.909913
3008 2013   86    Rice 1576.9048  347.748027
3009 2013   87    Rice 1606.1481  352.911702
3010 2013   88    Rice 1528.8235  273.045151
3011 2013   89    Rice 1632.2000  380.016995
3012 2013   90    Rice 1474.1667  314.934577
3013 2013   91    Rice 1564.0263  367.791325
3014 2013   92    Rice 1629.7188  378.843421
3015 2013   93    Rice 1626.8750  397.866051
3016 2013   94    Rice 1587.9677  345.340845
3017 2013   95    Rice 1608.8857  344.020927
3018 2013   96    Rice 1656.8889  351.745246
3019 2013   97    Rice 1569.6923  291.725437
3020 2013   98    Rice 1537.2051  318.031294
3021 2013   99    Rice 1584.4062  370.872629
3022 2013  100    Rice 1600.7838  343.748708
3023 2013  101    Rice 1474.8519  274.587481
3024 2013  102    Rice 1569.2571  334.510120
3025 2013  103    Rice 1520.7619  306.270943
3026 2013  104    Rice 1559.3571  323.125269
3027 2013  105    Rice 1638.1481  360.578777
3028 2013  106    Rice 1611.5161  339.822980
3029 2013  107    Rice 1574.6857  354.431838
3030 2013  108    Rice 1606.5135  323.257003
3031 2013  109    Rice 1488.5938  270.290031
3032 2013  110    Rice 1613.7500  350.543771
3033 2013  111    Rice 1539.9375  304.256793
3034 2013  112    Rice 1590.6316  319.399726
3035 2013  113    Rice 1492.2400  242.274686
3036 2013  114    Rice 1596.8611  326.498930
3037 2013  115    Rice 1594.3125  345.296547
3038 2013  116    Rice 1581.5588  339.951885
3039 2013  117    Rice 1582.5185  363.729863
3040 2013  118    Rice 1561.5333  310.917276
3041 2013  119    Rice 1621.4571  329.580513
3042 2013  120    Rice 1598.2069  355.632774
3043 2013  121    Rice 1487.8696  291.979654
3044 2013  122    Rice 1607.0500  355.867517
3045 2013  123    Rice 1631.8000  341.146406
3046 2013  124    Rice 1584.9333  361.206592
3047 2013  125    Rice 1486.2667  295.215289
3048 2013  126    Rice 1616.3000  320.685979
3049 2013  127    Rice 1581.3714  332.689317
3050 2013  128    Rice 1630.0233  342.692455
3051 2013  129    Rice 1612.3125  425.090308
3052 2013  130    Rice 1675.6053  408.404777
3053 2013  131    Rice 1513.7692  320.226833
3054 2013  132    Rice 1519.5625  273.954003
3055 2013  133    Rice 1551.9744  280.585242
3056 2013  134    Rice 1656.8000  403.672322
3057 2013  135    Rice 1608.3333  323.118016
3058 2013  136    Rice 1599.6923  334.886246
3059 2013  137    Rice 1617.0571  308.801949
3060 2013  138    Rice 1613.5455  338.809874
3061 2013  139    Rice 1481.5000  277.439002
3062 2013  140    Rice 1597.6750  306.493350
3063 2013  141    Rice 1587.5588  359.121925
3064 2013  142    Rice 1629.8293  346.800368
3065 2013  143    Rice 1577.4146  341.250053
3066 2013  144    Rice 1575.2750  363.485194
3067 2013  145    Rice 1574.7667  366.525784
3068 2013  146    Rice 1552.5556  312.702682
3069 2013  147    Rice 1567.0455  331.971346
3070 2013  148    Rice 1579.7895  377.762843
3071 2013  149    Rice 1573.7727  330.427339
3072 2013  150    Rice 1559.8158  339.892261
3073 2013  151    Rice 1623.7500  342.632566
3074 2013  152    Rice 1572.9706  379.174661
3075 2013  153    Rice 1535.1000  311.953421
3076 2013  154    Rice 1563.3488  392.117019
3077 2013  155    Rice 1585.3095  355.717515
3078 2013  156    Rice 1611.8889  347.903867
3079 2013  157    Rice 1577.6667  409.971371
3080 2013  158    Rice 1636.5000  356.100032
3081 2013  159    Rice 1519.8276  298.961066
3082 2013  160    Rice 1533.3000  269.481002
3083 2013  161    Rice 1589.6250  330.428260
3084 2013  162    Rice 1577.2889  345.967328
3085 2013  163    Rice 1636.3864  340.531474
3086 2013  164    Rice 1610.5476  318.473356
3087 2013  165    Rice 1594.5957  370.044219
3088 2013  166    Rice 1591.4737  350.311733
3089 2013  167    Rice 1622.6957  319.766596
3090 2013  168    Rice 1589.6667  393.411340
3091 2013  169    Rice 1630.4651  321.476308
3092 2013  170    Rice 1693.7222  325.095820
3093 2013  171    Rice 1647.8182  325.882649
3094 2013  172    Rice 1674.7317  307.198553
3095 2013  173    Rice 1670.4000  333.433140
3096 2013  174    Rice 1716.6111  252.604583
3097 2013  175    Rice 1656.1429  325.386565
3098 2013  176    Rice 1647.0889  311.972669
3099 2013  177    Rice 1658.0204  340.480940
3100 2013  178    Rice 1643.5556  323.696305
3101 2013  179    Rice 1649.2708  340.989969
3102 2013  180    Rice 1683.0750  331.900695
3103 2013  181    Rice 1665.7143  294.356950
3104 2013  182    Rice 1631.0465  310.184964
3105 2013  183    Rice 1654.8372  321.874342
3106 2013  184    Rice 1663.0426  323.627265
3107 2013  185    Rice 1653.1064  333.969618
3108 2013  186    Rice 1612.8723  328.371450
3109 2013  187    Rice 1628.7297  334.068244
3110 2013  188    Rice 1651.6500  267.168442
3111 2013  189    Rice 1651.6429  300.000148
3112 2013  190    Rice 1640.3077  317.408350
3113 2013  191    Rice 1661.4524  329.545674
3114 2013  192    Rice 1689.3953  310.486879
3115 2013  193    Rice 1687.3171  311.572579
3116 2013  194    Rice 1638.7143  313.040508
3117 2013  195    Rice 1670.8500  316.696480
3118 2013  196    Rice 1693.0000  305.486896
3119 2013  197    Rice 1651.5000  334.993859
3120 2013  198    Rice 1647.1463  312.225044
3121 2013  199    Rice 1658.3333  341.537233
3122 2013  200    Rice 1655.6250  363.047619
3123 2013  201    Rice 1688.7297  374.085897
3124 2013  202    Rice 1685.3158  335.482911
3125 2013  203    Rice 1653.3077  328.258575
3126 2013  204    Rice 1675.5750  360.402545
3127 2013  205    Rice 1667.5294  339.393330
3128 2013  206    Rice 1698.6410  346.033425
3129 2013  207    Rice 1690.6944  348.092502
3130 2013  208    Rice 1814.8065  459.247458
3131 2013  209    Rice 1777.7778  368.052035
3132 2013  210    Rice 1631.0000  316.629301
3133 2013  211    Rice 1656.2941  349.735097
3134 2013  212    Rice 1657.3529  296.912076
3135 2013  213    Rice 1660.9412  295.854381
3136 2013  214    Rice 1620.8889  308.330044
3137 2013  215    Rice 1656.5455  298.299775
3138 2013  216    Rice 1702.1111  305.203286
3139 2013  217    Rice 1645.2941  261.053638
3140 2013  218    Rice 1626.1562  305.667446
3141 2013  219    Rice 1649.8056  296.093887
3142 2013  220    Rice 1689.0625  292.468023
3143 2013  221    Rice 1702.4737  244.123231
3144 2013  222    Rice 1752.2500  307.629400
3145 2013  223    Rice 1748.0000  301.164881
3146 2013  224    Rice 1645.2432  266.760338
